,created_at,text,user_name,user_location,retweet_count,favorite_count
1451,13/03/2020 17:00,Coronavirus: Six Oxford University students diagnosed #education #feedly https://t.co/tjq64Gfzar,Wilson Waffling,York,0,0
1452,13/03/2020 17:00,"@Education4Libs @svdow1 Well said sir.

In Canada we have moved beyond socialism into the realm of communism. 

We… https://t.co/HRrqz6t4vh",NL_Expat #ClimateRealist #PlaidArmy #PPC2020,,1,5
1453,13/03/2020 17:00,"We're helping students across Canada overcome obstacles. Learn how: 
- Microsoft Learning Tools are helping student… https://t.co/V4AvLRGKq7",Microsoft in Education Canada,Canada,0,0
1454,13/03/2020 17:00,"#NextFounders applications are open! Accelerate your growth by getting mentorship, access to investors and unparall… https://t.co/LtJvdfdoMz",OCE,Toronto,0,1
1455,13/03/2020 17:00,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Kent Prestage,"Lethbridge, AB",118,0
1456,13/03/2020 17:00,DePaul University cultivates a vibrant workplace with the goal of providing an extraordinary education for the next… https://t.co/gusTtnjQL0,DePaul U Jobs,"Chicago, IL",0,0
1457,13/03/2020 17:00,ICRI scholarships deadline in two weeks! ICRI's scholarship program assists qualified applicants who plan to pursue… https://t.co/WWQ8ytNoQg,ICRI,,0,0
1458,13/03/2020 17:00,"New state-of-the-art marine simulator unveiled at Georgian's Owen Sound Campus thanks to $540,000 donation from Can… https://t.co/a4xmHY5rHb",Education News CAN,"Terrebonne, Québec",0,0
1459,13/03/2020 17:00,"Dr. Susan Davis, program director for Walden University’s DBA program, explains what a Doctor of Business Administr… https://t.co/7ptpC5I6OB",Dr. Eboni I Green,Nebraska,0,0
1460,13/03/2020 16:59,RT @i_mill_14: Blessed to announce that I will be continuing my basketball career and education at Eastern Illinois University. I would lik…,Fred Gamage,"Providence, RI",7,0
1461,13/03/2020 16:59,RT @HistoricaCanada: Our new education guide “Residential Schools in Canada” aims to raise awareness of the history of residential schools…,Richard Mitchell,"Fonthill, Ontario",77,0
1462,13/03/2020 16:59,What can I do if I fail my university exams? https://t.co/FEd3aaurQh,Andy Android,Outer Space,0,0
1463,13/03/2020 16:59,"RT @LASUOfficial: 76 graduands will be awarded First Class Honours, the highest in the history of the University.

Breakdown:
Arts- 4 
Basi…",??,somewhere on Earth ,4,0
1464,13/03/2020 16:59,"RT @ucu: ""The university strikes are something we all need to pay attention to - it's a fight about how all of us want to live""
Shadow educ…",Carol Percy,Coventry UK,39,0
1465,13/03/2020 16:58,"RT @UWankings: @AstroMikeMerri @seis_matters @timeshighered @LizzieGadd Absolutely. Not least because, as the people who run and promote th…",Richard Holmes,,4,0
1466,13/03/2020 16:58,The University of Louisiana at Lafayette is the latest to announce the shift to remote classes next week to mitigat… https://t.co/EYwNmE19MM,The Daily World,"2897 S. Union St., Opelousas",0,0
1467,13/03/2020 16:58,@Jenni_Fagan I left school at 16 with minimum O levels. Worked in a betting shop. Went back to university in my 40s… https://t.co/QYrLzras0s,Janis,Staffordshire,0,2
1468,13/03/2020 16:58,"RT @khadijasanusi_: With time, the plan was for the books to be inherited by B.U.K. My father wanted university students to have access to…",Fadila yusuf,Croco city,532,0
1469,13/03/2020 16:57,"I too am Canadian and am so grateful for my Prime Minister, my education standards,
My health care my Charter of Ri… https://t.co/hWOMMOYZZ7",Cheryl Nicholls Jones,,0,0
1470,13/03/2020 16:57,ASUU sanctions university for sacking lecturers who exposed fraud https://t.co/gi2BoAvBOu https://t.co/IKAiAqruoJ,Hitng.info,Nigeria,0,0
1471,13/03/2020 16:57,@QMUL is playing with student &amp; staff well being. While strikes &amp; the spread of COVID-19 continue; pay &amp; pension cl… https://t.co/Ju2uW1PSrg,khirablohm,,0,0
1472,13/03/2020 16:57,"RT @OregonState: THREAD: Sat, March 14, OSU will move to a higher level of response that continues essential operations of the university,…",Oregon State College of Education,"Corvallis, OR",117,0
1473,13/03/2020 16:57,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Donald Hughes,"Calgary, Alberta",118,0
1474,13/03/2020 16:56,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",Peter,"Wales, UK",143,0
1475,13/03/2020 16:55,"5 they don’t exist! This is insanity. Get a grip people. Wash your hands, stay home if you are ill, and don’t succu… https://t.co/EBgtF4UZBt",Dan Paxton,,0,0
1476,13/03/2020 16:55,RT @jidesanwoolu: Our polytechnics must be positioned to compete globally and we are on the right path with @RealLaspotech with so much wor…,Hamzat Hammed Abiola,Lagos,15,0
1477,13/03/2020 16:54,@anniegirl1138 Maybe Alberta feels that since they’re cutting education funding so much it’s pretty much the same t… https://t.co/Pbti1HHma9,IAMWHATIAM,Ontario Canada,0,1
1478,13/03/2020 16:54,Blessed to announce that I will be furthering my education next fall at THE Online State University! #GoBucks https://t.co/yV37EXuM3S,Dylan Lowe,,0,10
1479,13/03/2020 16:54,RT @McHughJoeTD: Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital. This mes…,BallymanaNS,"Craughwell,Galway, Ireland",117,0
1480,13/03/2020 16:54,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Jaye R. Walter,"St. Albert, Alberta",118,0
1481,13/03/2020 16:53,"RT @prudentgoa: Dy. Speaker Isidore Fernandes’s son’s BA degree fake, Goa University informs collector, activist Adv. Aires had sought prob…",Achintya Kambli,"Goa, India",10,0
1482,13/03/2020 16:53,"@Mr_Micawber Oh yes violent protests are prevalent everywhere. I'm talking, specifically though, about university s… https://t.co/KA3p17ijgi",Knights Of Ni-sha ?,"Inside my head, South Africa",0,1
1483,13/03/2020 16:53,"Dayananda Sagar University has signed an MoU with AIMST University, Malaysia to collaborate in offering better educ… https://t.co/FqTF5gyPNM",Dayananda Sagar University,"Bengaluru, India",0,0
1484,13/03/2020 16:53,RT @HistoricaCanada: Our new education guide “Residential Schools in Canada” aims to raise awareness of the history of residential schools…,Matthew Cooke,Bulkley Valley,77,0
1485,13/03/2020 16:53,"In these times when the demand for online university instruction has recently increased greatly, I will mention tha… https://t.co/kNj7pDS4Xs",Sean Beavers,"Lynchburg, VA",0,0
1486,13/03/2020 16:53,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",rickclarke,Canada,118,0
1487,13/03/2020 16:52,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",Val Mayes,,143,0
1488,13/03/2020 16:52,RT @NoLore: I'm gonna keep saying it: the university cannot simply mandate online education. Professors have the right to decide how to end…,wrikent3500,"Boutouche,NB",51,0
1489,13/03/2020 16:52,"RT @WatkinSBS: @Startup_Canada @Ceridian A8 - some of ours are @tsheets @QuickBooksCA @Wagepoint &amp; of course, education about payroll throu…",Startup Canada,Canada,1,0
1490,13/03/2020 16:51,"@Startup_Canada @Ceridian A8 - some of ours are @tsheets @QuickBooksCA @Wagepoint &amp; of course, education about payr… https://t.co/cwMWC6K8gB","Susan Watkin MI, BSc","Ontario, Canada",1,6
1491,13/03/2020 16:51,RT @ntvkenya: Jobs can be available only if the economy is growing…There is a false debate on employment; people think that university educ…,"...,Buji","Nairobi, Kenya",39,0
1492,13/03/2020 16:51,RT @ArkansasGLR: The University of Arkansas at Fort Smith &amp; the Teacher Education &amp; Compensation Helps initiative are teaming up to help ea…,Arkansas PTA,"North Little Rock, AR",1,0
1493,13/03/2020 16:50,RT @SamuelsGraham: @HILITINGHOCKEY @emgfind People need to vote both these Premiers out in the next election! It’s so disheartening to see…,Lilac Lover ??,,6,0
1494,13/03/2020 16:50,Liberty University is a joke in the academic community. It is an evangelical (the folks that think Jesus sent us th… https://t.co/BFIT10qPr6,3168Deus,"Texas, USA",0,0
1495,13/03/2020 16:50,"RT @CaptainDick12: Canadian scientists make COVID-19 research breakthrough, isolating virus https://t.co/fvh6OApufg  Only in Canada. These…",WestCoastJazz,Vancouver Island,28,0
1496,13/03/2020 16:50,Does university education contribute to being intolerant against the accepted view that education makes people more… https://t.co/EEPZdva7VW,Talip Küçükcan,,2,7
1497,13/03/2020 16:50,Just how to Pay for University Without Student Education Loans https://t.co/4fCj5sUbzR,Jurisciência,"Florianópolis, SC, Brasil",0,0
1498,13/03/2020 16:49,University Awards 2020: the judges https://t.co/IWRwRmDVwk https://t.co/O9o8YcLXlx,Job Search Bible,,0,0
1499,13/03/2020 16:48,"RT @ucu: ""The university strikes are something we all need to pay attention to - it's a fight about how all of us want to live""
Shadow educ…",Lynne Baxter is on strike,"ÜT: 55.956215,-3.202965",39,0
1500,13/03/2020 16:48,Should @RutgersU #Students who live on campus and/or have the meal plan get a room &amp; board #Refund during remote in… https://t.co/Fb2x61bEqL,Bob Makin,Central Jersey,0,0
1501,13/03/2020 16:48,RT @HistoricaCanada: Our new education guide “Residential Schools in Canada” aims to raise awareness of the history of residential schools…,Rae Figursky,"Burnaby, British Columbia",77,0
1502,13/03/2020 16:47,"@SellaTheChemist @UCLDigiEd You could learn from the Open University, who know a thing or two about this: https://t.co/aPGiuhrg26",Mark Handley,,0,0
1503,13/03/2020 16:47,"RT @NS_DCS: #DYK Your child could be eligible for up to $2,000 for post-secondary education through the Canada Learning Bond? If eligible,…",CB-VRCE_NS,"Cape Breton, Nova Scotia",2,0
1504,13/03/2020 16:47,RT @NCTECCCCLatinos: During #WomensHistoryMonth we will be highlighting members of the Latinx Caucus. Today we celebrate Dr. Sanjuana Rodri…,Steven Alvarez,NYC,3,0
1505,13/03/2020 16:46,"RT @ExpressNews: Forced to move out, Trinity University students rush to move home or find off-campus housing https://t.co/2wbNpbTzvj",Miggs @ SSG Equipment Room ?,"San Antonio, TX",9,0
1506,13/03/2020 16:46,"@Kamal9001 I did not say he has a political purpose, i said he is belonging to a thinking school due to his educati… https://t.co/9vthT2dljT",???? ?????? Gindibu'i 'Arbay,,0,1
1507,13/03/2020 16:46,"RT @OUPPrimary: We’re here to support you – wherever you teach, wherever you learn – with our online resources and free support.  If your s…",Emilie Ferguson,"Oxford, England",8,0
1508,13/03/2020 16:46,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Malch,alberta,118,0
1509,13/03/2020 16:46,RT @i_mill_14: Blessed to announce that I will be continuing my basketball career and education at Eastern Illinois University. I would lik…,Jordan,Chuck,7,0
1510,13/03/2020 16:46,"RT @jacob_rukweza: THIS YOUNG MAN NEEDS HELP.

John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies…",Henry madhuyu,,69,0
1511,13/03/2020 16:45,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",Aimée Hall,Matlock,143,0
1512,13/03/2020 16:45,RT @i_mill_14: Blessed to announce that I will be continuing my basketball career and education at Eastern Illinois University. I would lik…,Grateful Red,"Charleston, IL",7,0
1513,13/03/2020 16:45,Blessed to announce that I will be continuing my basketball career and education at Eastern Illinois University. I… https://t.co/U4cyeM4x8k,Isaac Miller,,7,75
1514,13/03/2020 16:45,"RT @esai_irl: Our provisional dates for rescheduled ESAI Conference 2020 are 3rd-5th September 2020 at the Institute of Education, Dublin C…",NEARI,,15,0
1515,13/03/2020 16:44,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Hugh Bodmer,"Olds, Alberta",118,0
1516,13/03/2020 16:44,"Click the link in our bio to see currently open Education jobs like ""Adjunct - College of Fine Arts and Design (733… https://t.co/WdZcQzgOKn",TMJ-OKC Educ. Jobs,"Oklahoma City, OK",0,0
1517,13/03/2020 16:44,"It was an honor to be a guest on Erik Olsen's Enrollment Growth University podcast, talking about the future of edu… https://t.co/LjOVSeevbC",Steven M. Prentice,"Toronto, Ontario",0,0
1518,13/03/2020 16:43,National University of Sciences and Technology (NUST) holds first 'Job Fair' in Multan https://t.co/5Jm80ESJcC,UrduPoint English News,Pakistan and Dubai,0,0
1519,13/03/2020 16:43,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",Norwich Left,"Norwich, England",143,0
1520,13/03/2020 16:43,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",John Robert Kraai,,143,0
1521,13/03/2020 16:43,`bbcnews My answer to our shortage of doctors.Suitable applicants willing to agree to work with the NHS for a presc… https://t.co/QGKK2jr68U,maggoo,A little house in the outback.,0,0
1522,13/03/2020 16:42,RT @NASAhistory: Bettie L. White started working for NASA in the 70s and for over 20 years worked in a variety of jobs. They included Actin…,CU History Department,"New York, USA",24,0
1523,13/03/2020 16:42,"RT @esai_irl: Our provisional dates for rescheduled ESAI Conference 2020 are 3rd-5th September 2020 at the Institute of Education, Dublin C…",Mairin Glenn,"Belmullet, Co. Mayo, Ireland",15,0
1524,13/03/2020 16:42,"RT @esai_irl: Our provisional dates for rescheduled ESAI Conference 2020 are 3rd-5th September 2020 at the Institute of Education, Dublin C…",annelodge,"Dublin City, Ireland",15,0
1525,13/03/2020 16:41,RT @jan_hupkens: Interesting article on #internationalisation initiatives in #Africa. As the European University Initiative is making headw…,UniversityWorldNews,,1,0
1526,13/03/2020 16:41,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Stephen,Vancouver British Columbia,118,0
1527,13/03/2020 16:40,RT @roanoketimes: Liberty University President Jerry Falwell Jr. announced Friday that in-person classes will resume when spring break ends…,Amy Friedenberger,"Roanoke, Va.",2,0
1528,13/03/2020 16:40,"@SexCounseling Not real bright,  we know.  Where did you earn a PHD, Trump U or was it an on-line phoney college  ?… https://t.co/eYwm72CyXM",The Ghost of Frank Zappa,,0,0
1529,13/03/2020 16:40,‘We will get through this’: Some of Canada’s biggest money managers on what to make of the market spiral -… https://t.co/2LqSQ8oa9W,Smart Money Management,Usa,0,1
1530,13/03/2020 16:39,We've been featured as one of @1millionstartup's #SDG10 startups today in their latest post ? Check out what they h… https://t.co/dTWkL9bE9t,Project Access,"London, England",0,5
1531,13/03/2020 16:39,RT @richarddeitsch: In 1997 she received the Chancellor's Award for Excellence in Teaching from the State University of New York; in 2003 s…,Brett Will,,2,0
1532,13/03/2020 16:39,RT @Drbjf6: @hellotonylee @alejandraaa267 @soledadobrien Reality for many —https://t.co/ADelXbgoJ2,Ackee,in my room asleep,17,0
1533,13/03/2020 16:39,RT @larryryckman: .@EricaBreunlin looks at how low-income students cope when colleges close ... Writing a term paper on a cell phone? For C…,Erica Breunlin ??,"Denver, CO",2,0
1534,13/03/2020 16:38,"RT @WestSuffolk: Register for #BuryStEdmunds #Degree Studies Open Morning (9.30-11am) on Sat 21 Mar: https://t.co/TdNGznaMu4

? Engineering…",Rachel Harris,,1,0
1535,13/03/2020 16:38,"RT @jacob_rukweza: THIS YOUNG MAN NEEDS HELP.

John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies…",Simba Gutu????,"Wageningen, Nederland",69,0
1536,13/03/2020 16:38,How will #Ontario’s school closures impact students/kids surviving on breakfast/lunch prog’ms like @StudentNutriON?… https://t.co/F1Ymjb48BU,Patrick Forestell,"Toronto, Ontario",0,0
1537,13/03/2020 16:38,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Gill Powell??,"British Columbia, Canada",118,0
1538,13/03/2020 16:38,"Coronavirus Impact: School, university closures related to COVID-19 in San Francisco Bay Area https://t.co/rnzYUlOWvu via @abc7newsbayarea",Supercalifragilisticexpialidocious,San Francisco-Worldwide,0,0
1539,13/03/2020 16:38,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",MR. Bob Makenzie,,118,0
1540,13/03/2020 16:38,Attention residential students please check your FAU e-mail for housing and residential education updates while cla… https://t.co/8HDRjqS6bs,FAU Housing,"Boca Raton, Florida",0,0
1541,13/03/2020 16:37,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",Hugh Jaeger,Oxford,143,0
1542,13/03/2020 16:37,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Dave,,118,0
1543,13/03/2020 16:37,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Mustang,,118,0
1544,13/03/2020 16:36,RT @DentonRC: #BREAKING University of North Texas to suspend in-person classes next week. Texas Woman's University is expected to make a si…,Dentonaut,Denton TX,5,0
1545,13/03/2020 16:36,"RT @ChrisLearnTech: For any institutions now looking at rolling out @MicrosoftTeams, do take a look at our practical adoption guide now fea…",Ian Stuart,"Edinburgh, Scotland",6,0
1546,13/03/2020 16:36,RT @mathmania64: ? 4 LOT The Balance Sheet National Business Education Quarterly University magazine print ads advertisements Vintage old t…,Marci Maier,,1,0
1547,13/03/2020 16:36,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",Saul Staniforth,,143,0
1548,13/03/2020 16:36,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",pb,San Francisco,118,0
1549,13/03/2020 16:36,Our provisional dates for rescheduled ESAI Conference 2020 are 3rd-5th September 2020 at the Institute of Education… https://t.co/CJ9Yb5jIzG,ESAI,,15,28
1550,13/03/2020 16:36,In 1997 she received the Chancellor's Award for Excellence in Teaching from the State University of New York; in 20… https://t.co/bTsXgA8hX8,Richard Deitsch,"Toronto, Ontario",2,139
1551,13/03/2020 16:35,RT @du1869: ALERT #1?: After monitoring information from the State of Louisiana and the CDC as well as consulting with our friends in the l…,Dillard University Office of Academic Affairs,"New Orleans, LA",19,0
1552,13/03/2020 16:35,"RT @AdamSchiff: Too many students have been defrauded by universities that lack proper credentials.

Their degrees aren't recognized, but t…",Lena hammer,pA,488,0
1553,13/03/2020 16:35,"RT @AWS_Edu: Want to introduce voice technology into your institution? Learn from Chris Dixon, Head of IT Partnering &amp; Innovation, Lancaste…",Carolina Pina,"Miami, FL",1,0
1554,13/03/2020 16:35,"RT @ksusentinel: John Clendenin, bearer of building with same name, dies at 85

""John Clendenin was an advocate for education at KSU. In 20…",KSU College of Science and Mathematics,"Kennesaw, GA",1,0
1555,13/03/2020 16:35,"RT @ELIAartschools: ELIA member and this year's hosts of our biennial conference, Zurich University of the Arts offers an international, En…",Carola_Boehm ??,"UK, DE, FI, NL, DK, Europe",1,0
1556,13/03/2020 16:34,"Alvernia University, Albright College, RACC going online over coronavirus https://t.co/Hpq0jkSomI via @dmekeel… https://t.co/HP3fjhrYmG",The Reading Eagle,"Reading, Pennsylvania",1,1
1557,13/03/2020 16:34,Coronavirus: Six Oxford University students diagnosed https://t.co/LDAWD59Si9 https://t.co/dpKGjSoa8t,worldnewshill,Worldwide,0,0
1558,13/03/2020 16:34,"RT @jacob_rukweza: THIS YOUNG MAN NEEDS HELP.

John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies…",Tawanda Lennon Gonye,Chitungwiza Zimbabwe,69,0
1559,13/03/2020 16:33,"RT @Can_Libertarian: Apparently, those in charge of the education system in this country don't realize we live in the internet age. Getting…",Libertarian Promotions,"Commie Annex, Canada ",4,0
1560,13/03/2020 16:33,"RT @dailynation: Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE. Instead, she produced a photocopy of Form…",Kadendi Wachosi,"Nairobi, Kenya",283,0
1561,13/03/2020 16:33,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",B lonson,,118,0
1562,13/03/2020 16:33,"RT @ichaydon: ""The Office of Research and Graduate Education is working with University administration to ensure individuals who assist wit…",Essential Geopolitics ????,Worldwide,176,0
1563,13/03/2020 16:33,RT @McHughJoeTD: Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital. This mes…,Aoife Merrins-Gallagher,"Leitrim, Ireland",117,0
1564,13/03/2020 16:33,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Original Marv,"Calgary, Alberta",118,0
1565,13/03/2020 16:33,University of Hertfordshire cancels classes following coronavirus case https://t.co/Sa6laWRORg,Welwyn Hatfield Times,Welwyn Garden City,1,0
1566,13/03/2020 16:32,"RT @khadijasanusi_: With time, the plan was for the books to be inherited by B.U.K. My father wanted university students to have access to…",Mutari Aliyu,,532,0
1567,13/03/2020 16:32,RT @McHughJoeTD: Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital. This mes…,Humphrey Deegan,,117,0
1568,13/03/2020 16:32,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Thomas Spencer,Canada,118,0
1569,13/03/2020 16:31,"RT @jacob_rukweza: THIS YOUNG MAN NEEDS HELP.

John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies…",Dotito,Dotito,69,0
1570,13/03/2020 16:31,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Judy Johnson,,118,0
1571,13/03/2020 16:31,"RT @AdamSchiff: Too many students have been defrauded by universities that lack proper credentials.

Their degrees aren't recognized, but t…",D. D. ??,Deep Red South,488,0
1572,13/03/2020 16:31,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",?Jeannetix ??,"On ? in St. Albert, ? ??",118,0
1573,13/03/2020 16:31,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",James Burrows,"St. Albert, Alberta",118,0
1574,13/03/2020 16:30,"Are you on Canada's Map of Arts &amp; Learning? If so, we want to hear from you! How have you connected with others, ma… https://t.co/uLDSYZq3bq",Canadian Network for Arts & Learning,Canada,1,1
1575,13/03/2020 16:29,RT @GovernorBullock: I agree with this approach that takes the necessary precautions to keep students safe and healthy. I have no doubt the…,Annie G,,20,0
1576,13/03/2020 16:29,RT @NASAhistory: Bettie L. White started working for NASA in the 70s and for over 20 years worked in a variety of jobs. They included Actin…,maggie,,24,0
1577,13/03/2020 16:29,We regret to inform you that the Learning Resource Center-South has been temporarily closed to external patrons due… https://t.co/n2fgjuaFLm,Learning Resource Center-South,Rowan University - James Hall Rm 1140,1,0
1578,13/03/2020 16:28,RT @NASAhistory: Bettie L. White started working for NASA in the 70s and for over 20 years worked in a variety of jobs. They included Actin…,Vedanama,Italia,24,0
1579,13/03/2020 16:28,Super useful (and free) online training for inclusive educators and interested folk from the Centre for Applied Aut… https://t.co/AQ5fgNPDXf,rose.threlfall,"London, England",0,0
1580,13/03/2020 16:28,@Setophaga9 @nicolasDenver @HallbertCG @GillesnFio @MLeiter42 @DieterFrikadell @wlbeeton @davidyoung13 @TheDisproof… https://t.co/6bPtBm4Tya,Brian Westlake,,1,0
1581,13/03/2020 16:28,RT @Independent: Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus https://t.co/mNB2NDL…,Onuoha Olere,,15,0
1582,13/03/2020 16:28,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Ed Clarke,Edmonton Alberta Canada,118,0
1583,13/03/2020 16:27,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",??Fix this Mess,"Ontario, Canada",118,0
1584,13/03/2020 16:27,"@maxkreminski Hell yes, I identify with *education*. That's not even the same as ""the university"", much less the sa… https://t.co/1luXbP6m0l",ShriramKrishnamurthi,"Providence, RI, USA",0,2
1585,13/03/2020 16:27,"RT @ucu: ""The university strikes are something we all need to pay attention to - it's a fight about how all of us want to live""
Shadow educ…",Dr Anna Garnett is on #UCUstrike,"London, England",39,0
1586,13/03/2020 16:27,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",Julie Cuninghame?,Wickham Market,143,0
1587,13/03/2020 16:27,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",The Ethical Tabooist,,143,0
1588,13/03/2020 16:27,"RT @linktovr: Over 75 Purdue University Students Will Attend Their Commencement Ceremonies In VR

https://t.co/Q1Njx6dMzD

#XR #VR #AR #the…",Sadie,,2,0
1589,13/03/2020 16:27,@CDNTrades Turn your experience in the trades into a teaching career with a BEd Technological Education degree from… https://t.co/pVrDGrojwb,Liquid Story,Canada,0,0
1590,13/03/2020 16:26,RT @roanoketimes: Liberty University President Jerry Falwell Jr. announced Friday that in-person classes will resume when spring break ends…,Neil Harvey,"Roanoke, VA",2,0
1591,13/03/2020 16:26,"RT @David__Osland: There are millions of impoverished boomers who are still renting and never did get that free university education, and p…",WASH YOUR HANDS.,,143,0
1592,13/03/2020 16:26,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Garth H,,118,0
1593,13/03/2020 16:26,RT @NEBShoulder: There are still some seats available for the 2020 Creighton University Pain Management Conference!  #coronavirus @cumeded.…,HippyOrthoPA,"Omaha, NE",1,0
1594,13/03/2020 16:25,RT @BarbourNews: @cps_est1966 worked with @SheppardRobson and Newcastle University to install their collaborative bench seating into a lect…,CPS Manufacturing Co,Doncaster,1,0
1595,13/03/2020 16:25,@ishkarnBHANDARI @navikakumar How can expect a primary education student to have knowledge of University level educ… https://t.co/Rts9hMZ5SL,India,,0,0
1596,13/03/2020 16:25,"RT @Th_Radheshyam: Learning from Shri Jarnail Singh, former Chief Secretary of Manipur and now discharging the function of Vice-Chancellor…",Monu Sherpa,,69,0
1597,13/03/2020 16:25,"RT @bjfr: The Open University has what looks like a great, fully accessible free course ""Take Your Teaching Online"" https://t.co/GEjWOnxioV…",Quan Nguyen,"Ann Arbor, MI",8,0
1598,13/03/2020 16:25,"RT @Th_Radheshyam: Learning from Shri Jarnail Singh, former Chief Secretary of Manipur and now discharging the function of Vice-Chancellor…",Rani@Santosh,,69,0
1599,13/03/2020 16:25,"RT @Ehix07: He went on to the Teaching Hospital of the University of Duisburg and Essen and to the BG Accident Hospital in Duisburg, German…",Na'Gwaggo©,,4,0
1600,13/03/2020 16:25,RT @JamaicaGleaner: JUST IN: Minister with responsibility for Education Karl Samuda has announced that classes at the University of the Wes…,Teresa.,Jamaica,237,0
1601,13/03/2020 16:25,"We are the clinicians &amp; scientists of UCLA, and we’re here for you. If you’ve ever wondered why the state helps fun… https://t.co/f1l79TCJZ2",Cristianna Vallera,50/50 I'm stuck on the 405,0,0
1602,13/03/2020 16:24,RT @McHughJoeTD: Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital. This mes…,Ennis NationalSchool,"Ennis, Co. Clare, Ireland",117,0
1603,13/03/2020 16:24,"RT @Th_Radheshyam: Learning from Shri Jarnail Singh, former Chief Secretary of Manipur and now discharging the function of Vice-Chancellor…",Santosh Bihari,,69,0
1604,13/03/2020 16:24,"RT @ucu: ""The university strikes are something we all need to pay attention to - it's a fight about how all of us want to live""
Shadow educ…",Jayne Gifford,Leeds,39,0
1605,13/03/2020 16:24,"RT @Th_Radheshyam: Learning from Shri Jarnail Singh, former Chief Secretary of Manipur and now discharging the function of Vice-Chancellor…",Shanu,,69,0
1606,13/03/2020 16:24,RT @McHughJoeTD: Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital. This mes…,Scoil Mochua Celbridge,,117,0
1607,13/03/2020 16:24,"RT @rally4resources: They also worked AGAINST

??14 Indigenous communities that would've benefited

??40+ years of economic benefits

??700…",Janet Laibida,,118,0
1608,13/03/2020 16:24,"RT @Th_Radheshyam: Learning from Shri Jarnail Singh, former Chief Secretary of Manipur and now discharging the function of Vice-Chancellor…",Jayant Kumar Lal,"Patna, India",69,0
